Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;counterbalance-nev8;checkpoint-hsvv;checkpoint-txsb;checkpoint-9u81;checkpoint-xbnd;Spreadsheet;Current Spreadsheet;Trial Number;Display;Screen;Screen ID;Screen Counter;Response Type;Response;Onset Time;Clock Time;Reaction Time;Absolute Onset Time;Absolute Clock Time;Absolute Reaction Time;Correct;Response Onset;Response Duration;Proportion;Tag;Component Name;Object Name;Object Number;Object ID;Spreadsheet: display;Manipulation: Spreadsheet
1;1684490947963;19/05/2023 10:09:07;1684498147963;2;19/05/2023 14:09:07;132490;1;task-gtxd;;29608248;ell6wwwe;8804891;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;1220x719;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684490953724;19/05/2023 10:09:13;1684498153724;2;19/05/2023 14:09:13;132490;1;task-gtxd;;29608248;ell6wwwe;8804891;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;1220x719;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;7816;7802;7816;7816;7802;7816;1;7816;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684490953728;19/05/2023 10:09:13;1684498153728;2;19/05/2023 14:09:13;132490;1;task-gtxd;;29608248;ell6wwwe;8804891;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;1220x719;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684490289739;19/05/2023 09:58:09;1684497489739;2;19/05/2023 13:58:09;132490;1;task-gtxd;;29608103;z946hbtf;8804864;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x644;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684490297733;19/05/2023 09:58:17;1684497497733;2;19/05/2023 13:58:17;132490;1;task-gtxd;;29608103;z946hbtf;8804864;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x644;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;8016.2249999940395;8003.52;8016.2249999940395;8016.2249999940395;8003.52;8016.2249999940395;1;8016.2249999940395;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684490297735;19/05/2023 09:58:17;1684497497735;2;19/05/2023 13:58:17;132490;1;task-gtxd;;29608103;z946hbtf;8804864;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x644;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684447128319;18/05/2023 21:58:48;1684454328319;2;19/05/2023 01:58:48;132490;1;task-gtxd;;29604498;9gvs9rgi;8803931;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684447131217;18/05/2023 21:58:51;1684454331217;2;19/05/2023 01:58:51;132490;1;task-gtxd;;29604498;9gvs9rgi;8803931;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;2932.4630000953675;2916.2529999999997;2932.4630000953675;2932.4630000953675;2916.2529999999997;2932.4630000953675;1;2932.4630000953675;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684447131221;18/05/2023 21:58:51;1684454331221;2;19/05/2023 01:58:51;132490;1;task-gtxd;;29604498;9gvs9rgi;8803931;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684430216316;18/05/2023 17:16:56;1684437416316;2;18/05/2023 21:16:56;132490;1;task-gtxd;;29601810;wzcb9ovm;8803114;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684430224679;18/05/2023 17:17:04;1684437424679;2;18/05/2023 21:17:04;132490;1;task-gtxd;;29601810;wzcb9ovm;8803114;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;8393.584999991059;8382.003999999999;8393.584999991059;8393.584999991059;8382.003999999999;8393.584999991059;1;8393.584999991059;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684430224684;18/05/2023 17:17:04;1684437424684;2;18/05/2023 21:17:04;132490;1;task-gtxd;;29601810;wzcb9ovm;8803114;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684418586084;18/05/2023 14:03:06;1684425786084;2;18/05/2023 18:03:06;132490;1;task-gtxd;;29596927;qx9p1d5b;8801743;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 113.0;1536x864;1536x703;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684418591929;18/05/2023 14:03:11;1684425791929;2;18/05/2023 18:03:11;132490;1;task-gtxd;;29596927;qx9p1d5b;8801743;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 113.0;1536x864;1536x703;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;5848.9;5832.24;5848.9;5848.9;5832.24;5848.9;1;5848.9;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684418591932;18/05/2023 14:03:11;1684425791932;2;18/05/2023 18:03:11;132490;1;task-gtxd;;29596927;qx9p1d5b;8801743;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 113.0;1536x864;1536x703;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684409858223;18/05/2023 11:37:38;1684417058223;2;18/05/2023 15:37:38;132490;1;task-gtxd;;29594522;2m4m76dh;8801219;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684409859939;18/05/2023 11:37:39;1684417059939;2;18/05/2023 15:37:39;132490;1;task-gtxd;;29594522;2m4m76dh;8801219;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;1733.9689999999998;1716.769;1733.9689999999998;1733.9689999999998;1716.769;1733.9689999999998;1;1733.9689999999998;0;0;;Click To Continue;Continue Button;2;object-4;Bye;
3;1684409859942;18/05/2023 11:37:39;1684417059942;2;18/05/2023 15:37:39;132490;1;task-gtxd;;29594522;2m4m76dh;8801219;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684360016813;17/05/2023 21:46:56;1684367216813;2;18/05/2023 01:46:56;132490;1;task-gtxd;;29585459;sxrk4qqo;8799270;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x1024;1481x905;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684360021091;17/05/2023 21:47:01;1684367221091;2;18/05/2023 01:47:01;132490;1;task-gtxd;;29585459;sxrk4qqo;8799270;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x1024;1481x905;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;4296.22699999404;4293.093000000001;4296.22699999404;4296.22699999404;4293.093000000001;4296.22699999404;1;4296.22699999404;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684360021094;17/05/2023 21:47:01;1684367221094;2;18/05/2023 01:47:01;132490;1;task-gtxd;;29585459;sxrk4qqo;8799270;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x1024;1481x905;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684340780427;17/05/2023 16:26:20;1684347980427;2;17/05/2023 20:26:20;132490;1;task-gtxd;;29579845;tkc1lbrz;8797740;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x619;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684340784705;17/05/2023 16:26:24;1684347984705;2;17/05/2023 20:26:24;132490;1;task-gtxd;;29579845;tkc1lbrz;8797740;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x619;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;4314.978999999999;4298.187;4314.978999999999;4314.978999999999;4298.187;4314.978999999999;1;4314.978999999999;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684340784709;17/05/2023 16:26:24;1684347984709;2;17/05/2023 20:26:24;132490;1;task-gtxd;;29579845;tkc1lbrz;8797740;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x619;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684336000477;17/05/2023 15:06:40;1684343200477;2;17/05/2023 19:06:40;132490;1;task-gtxd;;29577446;mbetxt6i;8797168;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1366x657;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684336013003;17/05/2023 15:06:53;1684343213003;2;17/05/2023 19:06:53;132490;1;task-gtxd;;29577446;mbetxt6i;8797168;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1366x657;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;12562.701999999996;12545.912999999999;12562.701999999996;12562.701999999996;12545.912999999999;12562.701999999996;1;12562.701999999996;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684336013008;17/05/2023 15:06:53;1684343213008;2;17/05/2023 19:06:53;132490;1;task-gtxd;;29577446;mbetxt6i;8797168;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1366x657;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684330397487;17/05/2023 13:33:17;1684337597487;2;17/05/2023 17:33:17;132490;1;task-gtxd;;29574725;pkbksiha;8796520;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x797;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684330402669;17/05/2023 13:33:22;1684337602669;2;17/05/2023 17:33:22;132490;1;task-gtxd;;29574725;pkbksiha;8796520;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x797;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;7675;7661;7675;7675;7661;7675;1;7675;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684330402670;17/05/2023 13:33:22;1684337602670;2;17/05/2023 17:33:22;132490;1;task-gtxd;;29574725;pkbksiha;8796520;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x797;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684322341191;17/05/2023 11:19:01;1684329541191;2;17/05/2023 15:19:01;132490;1;task-gtxd;;29571227;fuc7jims;8795435;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684322347446;17/05/2023 11:19:07;1684329547446;2;17/05/2023 15:19:07;132490;1;task-gtxd;;29571227;fuc7jims;8795435;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;6278.759000000745;6267.026999999999;6278.759000000745;6278.759000000745;6267.026999999999;6278.759000000745;1;6278.759000000745;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684322347448;17/05/2023 11:19:07;1684329547448;2;17/05/2023 15:19:07;132490;1;task-gtxd;;29571227;fuc7jims;8795435;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684319371169;17/05/2023 10:29:31;1684326571169;2;17/05/2023 14:29:31;132490;1;task-gtxd;;29569115;q1oodaav;8794917;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684319379618;17/05/2023 10:29:39;1684326579618;2;17/05/2023 14:29:39;132490;1;task-gtxd;;29569115;q1oodaav;8794917;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;8493.364;8484.993;8493.364;8493.364;8484.993;8493.364;1;8493.364;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684319379625;17/05/2023 10:29:39;1684326579625;2;17/05/2023 14:29:39;132490;1;task-gtxd;;29569115;q1oodaav;8794917;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684318285779;17/05/2023 10:11:25;1684325485779;2;17/05/2023 14:11:25;132490;1;task-gtxd;;29568022;dosr58cj;8794960;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;1440x900;1319x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684318292963;17/05/2023 10:11:32;1684325492963;2;17/05/2023 14:11:32;132490;1;task-gtxd;;29568022;dosr58cj;8794960;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;1440x900;1319x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;12158;12136;12158;12158;12136;12158;1;12158;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684318292966;17/05/2023 10:11:32;1684325492966;2;17/05/2023 14:11:32;132490;1;task-gtxd;;29568022;dosr58cj;8794960;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;1440x900;1319x746;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684318127204;17/05/2023 10:08:47;1684325327204;2;17/05/2023 14:08:47;132490;1;task-gtxd;;29567911;p9pams4u;8794948;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684318137022;17/05/2023 10:08:57;1684325337022;2;17/05/2023 14:08:57;132490;1;task-gtxd;;29567911;p9pams4u;8794948;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;9850.107000000373;9840.594000000001;9850.107000000373;9850.107000000373;9840.594000000001;9850.107000000373;1;9850.107000000373;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684318137025;17/05/2023 10:08:57;1684325337025;2;17/05/2023 14:08:57;132490;1;task-gtxd;;29567911;p9pams4u;8794948;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684318062236;17/05/2023 10:07:42;1684325262236;2;17/05/2023 14:07:42;132490;1;task-gtxd;;29567861;ekzdbbeg;8794979;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x937;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684318068035;17/05/2023 10:07:48;1684325268035;2;17/05/2023 14:07:48;132490;1;task-gtxd;;29567861;ekzdbbeg;8794979;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x937;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;5814.514999999999;5798.4;5814.514999999999;5814.514999999999;5798.4;5814.514999999999;1;5814.514999999999;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684318068038;17/05/2023 10:07:48;1684325268038;2;17/05/2023 14:07:48;132490;1;task-gtxd;;29567861;ekzdbbeg;8794979;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x937;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684315700094;17/05/2023 09:28:20;1684322900094;2;17/05/2023 13:28:20;132490;1;task-gtxd;;29567036;hhevl0hu;8794725;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 112.0.0.0;1280x800;1280x688;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684315707975;17/05/2023 09:28:27;1684322907975;2;17/05/2023 13:28:27;132490;1;task-gtxd;;29567036;hhevl0hu;8794725;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 112.0.0.0;1280x800;1280x688;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;7906.217999976158;7898.406;7906.217999976158;7906.217999976158;7898.406;7906.217999976158;1;7906.217999976158;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684315707978;17/05/2023 09:28:27;1684322907978;2;17/05/2023 13:28:27;132490;1;task-gtxd;;29567036;hhevl0hu;8794725;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 112.0.0.0;1280x800;1280x688;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684314599689;17/05/2023 09:09:59;1684321799689;2;17/05/2023 13:09:59;132490;1;task-gtxd;;29566645;fw5u9zci;8794561;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 112.0;1600x900;1600x734;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684314601708;17/05/2023 09:10:01;1684321801708;2;17/05/2023 13:10:01;132490;1;task-gtxd;;29566645;fw5u9zci;8794561;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 112.0;1600x900;1600x734;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;2031.12;2015.8199999999997;2031.12;2031.12;2015.8199999999997;2031.12;1;2031.12;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684314601718;17/05/2023 09:10:01;1684321801718;2;17/05/2023 13:10:01;132490;1;task-gtxd;;29566645;fw5u9zci;8794561;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 112.0;1600x900;1600x734;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684266732909;16/05/2023 19:52:12;1684273932909;2;16/05/2023 23:52:12;132490;1;task-gtxd;;29560638;54sk7y9s;8790841;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x788;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684266739090;16/05/2023 19:52:19;1684273939090;2;16/05/2023 23:52:19;132490;1;task-gtxd;;29560638;54sk7y9s;8790841;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x788;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;6191.791999976158;6183.086;6191.791999976158;6191.791999976158;6183.086;6191.791999976158;1;6191.791999976158;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684266739093;16/05/2023 19:52:19;1684273939093;2;16/05/2023 23:52:19;132490;1;task-gtxd;;29560638;54sk7y9s;8790841;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x788;feedback_check;;;Bye;2;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
1;1684264999902;16/05/2023 19:23:19;1684272199902;2;16/05/2023 23:23:19;132490;1;task-gtxd;;29559865;uyvgsdji;8790694;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1311x617;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;BEGIN;;;;;;;0;;;;;;;;;;
2;1684265017152;16/05/2023 19:23:37;1684272217152;2;16/05/2023 23:23:37;132490;1;task-gtxd;;29559865;uyvgsdji;8790694;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1311x617;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;1;Bye;Screen 1;gp16u7;1;continue;;17264.974000000002;17248.373;17264.974000000002;17264.974000000002;17248.373;17264.974000000002;1;17264.974000000002;0;0;;Click To Continue;Continue Button;;object-4;Bye;
3;1684265017163;16/05/2023 19:23:37;1684272217163;2;16/05/2023 23:23:37;132490;1;task-gtxd;;29559865;uyvgsdji;8790694;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1311x617;feedback_check;;;Bye;2;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;Spreadsheet1;Spreadsheet1;;;;;;;END;;;;;;;0;;;;;;;;;;
