file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,key_resp.started,p_port.started,mov_target.started,p_port.stopped,p_port_2.started,primary.started,img_primary_wheel.started,click_1.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,p_port_4.started,txt_iwi.started,p_port_4.stopped,txt_iwi.stopped,img_secondary_wheel.started,click_2.started,primary_pos.started,p_port_3.started,p_port_3.stopped,secondary.started,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/02.subtle/JF1_Fear.mp4,fear,subtle,femmina,5,10,1646,926,1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,28,28,0,,,0.14643429999705404,853.006799499999,0.15388950001215562,0.0007201000116765499,0.0007201000116765499,863.7901949000079,863.7901949000079,0.016499799996381626,-143.0,-32.0,1,0,0,6.959448099980364,'click_1',1.4400022337213159e-05,870.7503791000054,0.015667300001950935,,871.2524014000082,871.2524014000082,871.2524014000082,0.0018133000121451914,0.01773630001116544,0.0018133000121451914,-79.0,-57.0,1,0,0,2.7602351999958046,'click_2',1.3999990187585354e-05,0.01537159999134019,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M02-Joy-Face Forward.mp4,happy,full,maschio,3,6,720,576,43,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,29,29,42,,,0.14763359999051318,875.6525300999929,0.15497279999544844,0.0007348000071942806,0.0007348000071942806,881.6345394999953,881.6345394999953,0.01642659999197349,127.0,78.0,1,0,0,4.215895200002706,'click_1',1.4299992471933365e-05,885.8511564999935,0.015575199999148026,,886.3530792999954,886.3530792999954,886.3530792999954,0.0015687000122852623,0.017545900016557425,0.0015687000122852623,143.0,-35.0,1,0,0,4.0822504999814555,'click_2',1.3999990187585354e-05,0.015529500000411645,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F03-Joy-Face Forward.mp4,happy,full,femmina,2,6,720,576,42,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,30,30,41,,,0.13660739999613725,892.0641958999913,0.14401719998568296,0.0007051999855320901,0.0007051999855320901,898.039540400001,898.039540400001,0.016443599975900725,118.0,79.0,1,0,0,2.843815700005507,'click_1',1.479999627918005e-05,900.884026899992,0.015596000012010336,,901.3857226999826,901.3857226999826,901.3857226999826,0.0012772000045515597,0.017320599989034235,0.0012772000045515597,57.0,-86.0,1,0,0,5.537824700004421,'click_2',1.3800017768517137e-05,0.015584100008709356,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM1_Neutral.mp4,neutral,subtle,maschio,7,10,1646,926,27,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,31,31,26,,,0.14625859999796376,908.561855100008,0.15353229999891482,0.0006969000096432865,0.0006969000096432865,918.9446355999971,918.9446355999971,0.016560699994442984,-95.0,21.0,1,0,0,8.282417899987195,'click_1',1.4399993233382702e-05,927.2274626999861,0.015467599994735792,,927.7297612999973,927.7297612999973,927.7297612999973,0.0018233000009786338,0.017794799990952015,0.0018233000009786338,-15.0,62.0,1,0,0,2.342081699986011,'click_2',1.4400022337213159e-05,0.015413000015541911,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM1_Fear.mp4,fear,subtle,maschio,7,10,1646,926,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,32,32,2,,,0.1382512999989558,931.7022544000065,0.14554650001809932,0.00074970000423491,0.00074970000423491,942.0766733000055,942.0766733000055,0.016413900011684746,-80.0,-125.0,1,0,0,1.8228993999946397,'click_1',1.7299986211583018e-05,943.9002964999818,0.015587300003971905,,944.4021261000016,944.4021261000016,944.4021261000016,0.001433900004485622,0.01743859998532571,0.001433900004485622,20.0,-99.0,1,0,0,9.921016199979931,'click_2',1.3999990187585354e-05,0.01543530001072213,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF2_Sadness.mp4,sad,subtle,femmina,6,8,1646,926,18,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,33,33,17,,,0.14154330000746995,955.9566824999929,0.14869530001305975,0.0007110000005923212,0.0007110000005923212,964.303230199992,964.303230199992,0.016518799995537847,-109.0,-79.0,1,0,0,3.079138300003251,'click_1',2.5900022592395544e-05,967.3823012000066,0.014915600011590868,967.8841880999971,967.8841880999971,967.8841880999971,967.8841880999971,0.0010204999998677522,0.016821700002765283,0.0010204999998677522,-14.0,-64.0,1,0,0,2.760613500024192,'click_2',1.3499986380338669e-05,0.01546500000404194,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM2_Fear.mp4,fear,subtle,maschio,8,10,1646,926,4,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,34,34,3,,,0.13815519999479875,972.2751052999811,0.1452968000085093,0.0007169000164140016,0.0007169000164140016,982.8493920000037,982.8493920000037,0.016422800021246076,-13.0,-88.0,1,0,0,2.5761011999857146,'click_1',1.4199991710484028e-05,985.4262176000047,0.015566799993393943,,985.92820569998,985.92820569998,985.92820569998,0.0016104999813251197,0.017558099993038923,0.0016104999813251197,-35.0,-51.0,1,0,0,3.9822926000051666,'click_2',3.169997944496572e-05,0.015394299989566207,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M02-Anger-Face Forward.mp4,angry,full,maschio,3,6,720,576,35,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,35,35,34,,,0.13644629999180324,991.5391304999939,0.14374010000028647,0.0007035000016912818,0.0007035000016912818,997.5142796,997.5142796,0.01643859999603592,-53.0,30.0,1,0,0,5.32005440001376,'click_1',1.3800017768517137e-05,1002.8350542999979,0.015716099995188415,,1003.3368592000043,1003.3368592000043,1003.3368592000043,0.001546700019389391,0.01753760001156479,0.001546700019389391,-37.0,53.0,1,0,0,1.438520800002152,'click_2',1.3899989426136017e-05,0.015418900002259761,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JM1_Surprise.mp4,surprised,subtle,maschio,7,10,1646,926,23,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,36,36,22,,,0.14429160000872798,1006.4118148999987,0.1515067000000272,0.0006959000020287931,0.0006959000020287931,1016.7970630000054,1016.7970630000054,0.016352000006008893,21.0,-139.0,1,0,0,2.191493199992692,'click_1',1.7999991541728377e-05,1018.9892966999905,0.015580899984342977,,1019.4912073999876,1019.4912073999876,1019.4912073999876,0.0015983999765012413,0.017508799995994195,0.0015983999765012413,52.0,-36.0,1,0,0,3.8478063000075053,'click_2',1.4199991710484028e-05,0.015530699980445206,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M02-Neutral-Face Forward.mp4,neutral,full,maschio,3,6,720,576,55,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,37,37,54,,,0.14544900000328198,1024.9768229000038,0.15292029999545775,0.0007256999961100519,0.0007256999961100519,1030.962403099984,1030.962403099984,0.016447900008643046,38.0,144.0,1,0,0,2.592237499979092,'click_1',1.4099990949034691e-05,1033.5552503000072,0.01553910001530312,,1034.057184300007,1034.057184300007,1034.057184300007,0.0015297000063583255,0.017482600000221282,0.0015297000063583255,89.0,-58.0,1,0,0,4.868663100001868,'click_2',1.4699995517730713e-05,0.01544869999634102,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M03-Anger-Face Forward.mp4,angry,full,maschio,4,6,720,576,36,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,38,38,35,,,0.13842509998357855,1040.556551799993,0.14584919999470003,0.0006893000099807978,0.0006893000099807978,1046.5312237000035,1046.5312237000035,0.01633179999771528,-16.0,148.0,1,0,0,3.3291737000108697,'click_1',1.3699987903237343e-05,1049.8610844000068,0.015472800005227327,,1050.363161699992,1050.363161699992,1050.363161699992,0.0015140000032261014,0.017531099991174415,0.0015140000032261014,-19.0,144.0,1,0,0,1.4219689999881666,'click_2',1.4099990949034691e-05,0.015443899988895282,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M03-Fear-Face Forward.mp4,fear,full,maschio,4,6,720,576,32,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,39,39,31,,,0.14603800000622869,1053.4233084000007,0.1533738000143785,0.0007366999925579876,0.0007366999925579876,1059.4066362000012,1059.4066362000012,0.01653150000493042,43.0,-207.0,1,0,0,1.2042987999739125,'click_1',1.4299992471933365e-05,1060.6114424999978,0.015492800011998042,,1061.1131377999845,1061.1131377999845,1061.1131377999845,0.001281900011235848,0.01723550001042895,0.001281900011235848,-90.0,-121.0,1,0,0,1.6562762999965344,'click_2',1.4099990949034691e-05,0.01563839998561889,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F01-Fear-Face Forward.mp4,fear,full,femmina,1,6,720,576,29,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,40,40,28,,,0.14518620001035742,1064.4066743000003,0.1524317000003066,0.0007214999932330102,0.0007214999932330102,1070.3918477999978,1070.3918477999978,0.01648579997709021,-101.0,-158.0,1,0,0,1.706153200007975,'click_1',1.4599994756281376e-05,1072.0985080999963,0.015411100001074374,,1072.6006096999918,1072.6006096999918,1072.6006096999918,0.0014918999804649502,0.017523599992273375,0.0014918999804649502,13.0,-63.0,1,0,0,4.316299800004344,'click_2',1.3999990187585354e-05,0.01544570000260137,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M03-Sadness-Face Forward.mp4,sad,full,maschio,4,6,720,576,48,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,41,41,47,,,0.14352499999222346,1078.5526404999837,0.1509037000068929,0.0006944000197108835,0.0006944000197108835,1084.5389620999922,1084.5389620999922,0.016480799997225404,-42.0,-195.0,1,0,0,4.751576999988174,'click_1',1.4500023098662496e-05,1089.290998099983,0.015389000007417053,,1089.7929055999848,1089.7929055999848,1089.7929055999848,0.0014584000164177269,0.017299900006037205,0.0014584000164177269,80.0,-50.0,1,0,0,2.191586200002348,'click_2',2.9700022423639894e-05,0.015552800003206357,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/02.subtle/JF1_Surprise.mp4,surprised,subtle,femmina,5,10,1646,926,21,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,42,42,20,,,0.1398967000131961,1093.6166232999822,0.14719099999638274,0.000700599979609251,0.000700599979609251,1104.3897863999882,1104.3897863999882,0.016575799993006513,84.0,-122.0,1,0,0,1.9575321999727748,'click_1',1.4300021575763822e-05,1106.3476930999896,0.015415900008520111,,1106.8497488999856,1106.8497488999856,1106.8497488999856,0.0016509999986737967,0.017514900013338774,0.0016509999986737967,80.0,53.0,1,0,0,3.9320597000187263,'click_2',1.4400022337213159e-05,0.015395100024761632,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F01-Neutral-Face Forward.mp4,neutral,full,femmina,1,6,720,576,53,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,43,43,52,,,0.14574490001541562,1112.4199742999917,0.15315920001012273,0.0007313999813050032,0.0007313999813050032,1118.4035063000047,1118.4035063000047,0.016511699999682605,-15.0,94.0,1,0,0,2.8936743000231218,'click_1',1.4499993994832039e-05,1121.2977045000007,0.015497299988055602,,1121.799815300008,1121.799815300008,1121.799815300008,0.0015347999869845808,0.017591599986189976,0.0015347999869845808,-17.0,97.0,1,0,0,1.1708309999958146,'click_2',1.4199991710484028e-05,0.015431699983309954,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/F01-Sadness-Face Forward.mp4,sad,full,femmina,1,6,720,576,45,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,44,44,44,,,0.13765540000167675,1124.6003419999906,0.14499489997979254,0.0006732000038027763,0.0006732000038027763,1130.575997100008,1130.575997100008,0.016449799994006753,-24.0,-152.0,1,0,0,5.487749399995664,'click_1',1.3900018529966474e-05,1136.0644179999945,0.015597700024954975,,1136.5661863999849,1136.5661863999849,1136.5661863999849,0.0014925000141374767,0.017400600016117096,0.0014925000141374767,-54.0,-36.0,1,0,0,4.3670208000112325,'click_2',1.4699995517730713e-05,0.015566699992632493,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
stimoli/01.full/M02-Surprise-Face Forward.mp4,surprised,full,maschio,3,6,720,576,51,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,45,45,50,,,0.14238080001086928,1142.5678638999816,0.1496837000013329,0.0007454999722540379,0.0007454999722540379,1148.5390274999954,1148.5390274999954,0.016452199983177707,22.0,-96.0,1,0,0,4.952389500016579,'click_1',1.479999627918005e-05,1153.4919997999968,0.015461600007256493,,1153.9939262999978,1153.9939262999978,1153.9939262999978,0.0013986999983899295,0.01736460000392981,0.0013986999983899295,102.0,18.0,1,0,0,2.6433261999918614,'click_2',1.37000170070678e-05,0.015652900008717552,,,12,001,control,22,m,13,1,ila ale,2024-03-07_13h12.15.014,CPO_EEG,2022.2.1,59.89171577608033,
